H	T	d	Uc	L
7.5	6	76	0.5	70.20098024
10	6	76	0.5	70.9801688
2.5	7	76	0.5	84.0019751
5	7	76	0.5	85.79148218
7.5	7	76	0.5	88.17708433
10	7	76	0.5	92.87278191
12.5	7	76	0.5	92.82624872
2.5	8	76	0.5	108.2399574
5	8	76	0.5	109.7777444
7.5	8	76	0.5	111.9734059
10	8	76	0.5	111.8606033
12.5	8	76	0.5	118.993259
15	8	76	0.5	120.9278985
2.5	9	76	0.5	135.4805074
5	9	76	0.5	136.7240709
7.5	9	76	0.5	138.5170271
10	9	76	0.5	141.7197049
12.5	9	76	0.5	140.2532053
15	9	76	0.5	148.0894985
2.5	10	76	0.5	165.317366
5	10	76	0.5	166.3363842
7.5	10	76	0.5	167.9959492
10	10	76	0.5	169.9401206
12.5	10	76	0.5	174.1522045
15	10	76	0.5	171.1046807
2.5	11	76	0.5	197.0615382
5	11	76	0.5	197.9100695
7.5	11	76	0.5	199.3023425
10	11	76	0.5	201.2081396
12.5	11	76	0.5	203.1862016
15	11	76	0.5	208.4120524
2.5	12	76	0.5	229.9175484
5	12	76	0.5	230.6404945
7.5	12	76	0.5	231.8328517
10	12	76	0.5	233.4769688
12.5	12	76	0.5	235.1776027
15	12	76	0.5	237.5106081
2.5	13	76	0.5	263.2134254
5	13	76	0.5	263.8478697
7.5	13	76	0.5	264.8980412
10	13	76	0.5	266.3536182
12.5	13	76	0.5	268.2011163
15	13	76	0.5	269.9317723
2.5	14	76	0.5	296.5031721
5	14	76	0.5	297.0786833
7.5	14	76	0.5	298.0337007
10	14	76	0.5	299.3622151
12.5	14	76	0.5	301.0562563
15	14	76	0.5	303.106246
2.5	15	76	0.5	329.5427607
5	15	76	0.5	330.0824143
7.5	15	76	0.5	330.979472
10	15	76	0.5	332.2304894
12.5	15	76	0.5	333.8308306
15	15	76	0.5	335.7748094
2.5	16	76	0.5	362.2233271
5	16	76	0.5	362.7451819
7.5	16	76	0.5	363.6136347
10	16	76	0.5	364.8267577
12.5	16	76	0.5	366.3819008
15	16	76	0.5	368.2757147
2.5	17	76	0.5	394.5131081
5	17	76	0.5	395.0316095
7.5	17	76	0.5	395.895062
10	17	76	0.5	397.1023783
12.5	17	76	0.5	398.6520039
15	17	76	0.5	400.5418696
2.5	18	76	0.5	426.4197399
5	18	76	0.5	426.9468276
7.5	18	76	0.5	427.8248447
10	18	76	0.5	429.0530578
12.5	18	76	0.5	430.6303574
15	18	76	0.5	432.5551645
2.5	19	76	0.5	457.9688062
5	19	76	0.5	458.5147161
7.5	19	76	0.5	459.4240837
10	19	76	0.5	460.6961298
12.5	19	76	0.5	462.3296494
15	19	76	0.5	464.3228926
2.5	20	76	0.5	489.1924962
5	20	76	0.5	489.7663199
7.5	20	76	0.5	490.7219337
10	20	76	0.5	492.0581365
12.5	20	76	0.5	493.7731219
15	20	76	0.5	495.8643501
2.5	3	78.5	0.5	21.84178787
2.5	4	78.5	0.5	29.8395302
5	4	78.5	0.5	35.39359986
2.5	5	78.5	0.5	45.01961975
5	5	78.5	0.5	50.70540457
2.5	6	78.5	0.5	62.92707634
5	6	78.5	0.5	64.48284538
7.5	6	78.5	0.5	70.21399881
10	6	78.5	0.5	71.00334821
2.5	7	78.5	0.5	84.00251327
5	7	78.5	0.5	85.79249983
7.5	7	78.5	0.5	88.10157685
10	7	78.5	0.5	92.87954163
12.5	7	78.5	0.5	92.87424042
2.5	8	78.5	0.5	108.2472516
5	8	78.5	0.5	109.785541
7.5	8	78.5	0.5	111.9828511
10	8	78.5	0.5	111.8670387
12.5	8	78.5	0.5	119.4206138
15	8	78.5	0.5	120.7125417
2.5	9	78.5	0.5	135.5250558
5	9	78.5	0.5	136.7698273
7.5	9	78.5	0.5	138.5651882
10	9	78.5	0.5	141.6714233
12.5	9	78.5	0.5	140.3000293
15	9	78.5	0.5	148.122353
2.5	10	78.5	0.5	165.4782221
5	10	78.5	0.5	166.4987747
7.5	10	78.5	0.5	168.1606703
10	10	78.5	0.5	170.1087315
12.5	10	78.5	0.5	174.2100651
15	10	78.5	0.5	171.2710269
2.5	11	78.5	0.5	197.4651713
5	11	78.5	0.5	198.3144467
7.5	11	78.5	0.5	199.7077125
10	11	78.5	0.5	201.6143965
12.5	11	78.5	0.5	203.5955477
15	11	78.5	0.5	208.7121423
2.5	12	78.5	0.5	230.7024998
5	12	78.5	0.5	231.4242237
7.5	12	78.5	0.5	232.6143251
10	12	78.5	0.5	234.2548362
12.5	12	78.5	0.5	235.9542514
15	12	78.5	0.5	238.281792
2.5	13	78.5	0.5	264.4930491
5	13	78.5	0.5	265.1235711
7.5	13	78.5	0.5	266.1670269
10	13	78.5	0.5	267.6128348
12.5	13	78.5	0.5	269.4471647
15	13	78.5	0.5	271.1696489
2.5	14	78.5	0.5	298.3517004
5	14	78.5	0.5	298.9202744
7.5	14	78.5	0.5	299.8635856
10	14	78.5	0.5	301.1754151
12.5	14	78.5	0.5	302.8475152
15	14	78.5	0.5	304.8699807
2.5	15	78.5	0.5	332.0002508
5	15	78.5	0.5	332.5298378
7.5	15	78.5	0.5	333.4100019
10	15	78.5	0.5	334.6371324
12.5	15	78.5	0.5	336.2063772
15	15	78.5	0.5	338.1118027
2.5	16	78.5	0.5	365.306392
5	16	78.5	0.5	365.8149733
7.5	16	78.5	0.5	366.6612167
10	16	78.5	0.5	367.8430728
12.5	16	78.5	0.5	369.3577405
15	16	78.5	0.5	371.2017109
2.5	17	78.5	0.5	398.2242791
5	17	78.5	0.5	398.7261862
7.5	17	78.5	0.5	399.5619316
10	17	78.5	0.5	400.7303633
12.5	17	78.5	0.5	402.2298584
15	17	78.5	0.5	404.0582982
2.5	18	78.5	0.5	430.7538375
5	18	78.5	0.5	431.2608392
7.5	18	78.5	0.5	432.1053814
10	18	78.5	0.5	433.2867454
12.5	18	78.5	0.5	434.803866
15	18	78.5	0.5	436.6552625
2.5	19	78.5	0.5	462.9168199
5	19	78.5	0.5	463.4389249
7.5	19	78.5	0.5	464.3086935
10	19	78.5	0.5	465.5254722
12.5	19	78.5	0.5	467.088256
15	19	78.5	0.5	468.9955927
2.5	20	78.5	0.5	494.7438112
5	20	78.5	0.5	495.2898353
7.5	20	78.5	0.5	496.1992958
10	20	78.5	0.5	497.4712713
12.5	20	78.5	0.5	499.104366
15	20	78.5	0.5	501.0966026
2.5	3	81	0.5	21.84254911
2.5	4	81	0.5	29.83372926
5	4	81	0.5	35.38572329
2.5	5	81	0.5	45.01969884
5	5	81	0.5	50.71723528
2.5	6	81	0.5	62.92708293
5	6	81	0.5	64.45007578
7.5	6	81	0.5	70.2264659
10	6	81	0.5	71.02585414
2.5	7	81	0.5	84.00288357
5	7	81	0.5	85.79330446
7.5	7	81	0.5	88.02960375
10	7	81	0.5	92.88639344
12.5	7	81	0.5	92.92053867
2.5	8	81	0.5	108.2527139
5	8	81	0.5	109.7914038
7.5	8	81	0.5	111.9901684
10	8	81	0.5	111.8714807
12.5	8	81	0.5	119.2951863
15	8	81	0.5	120.4636818
2.5	9	81	0.5	135.5605294
5	9	81	0.5	136.806344
7.5	9	81	0.5	138.6038461
10	9	81	0.5	141.6161672
12.5	9	81	0.5	140.3371394
15	9	81	0.5	148.1423732
2.5	10	81	0.5	165.6125607
5	10	81	0.5	166.6345706
7.5	10	81	0.5	168.2987035
10	10	81	0.5	170.2504738
12.5	10	81	0.5	174.2421509
15	10	81	0.5	171.410343
2.5	11	81	0.5	197.8152839
5	11	81	0.5	198.665487
7.5	11	81	0.5	200.0600798
10	11	81	0.5	201.968175
12.5	11	81	0.5	203.9527839
15	11	81	0.5	208.9586159
2.5	12	81	0.5	231.403765
5	12	81	0.5	232.1247763
7.5	12	81	0.5	233.3134903
10	12	81	0.5	234.9516503
12.5	12	81	0.5	236.6509331
15	12	81	0.5	238.9748913
2.5	13	81	0.5	265.661915
5	13	81	0.5	266.2893278
7.5	13	81	0.5	267.3274368
10	13	81	0.5	268.7654205
12.5	13	81	0.5	270.5891278
15	13	81	0.5	272.3055195
2.5	14	81	0.5	300.0680197
5	14	81	0.5	300.6307386
7.5	14	81	0.5	301.5641577
10	14	81	0.5	302.8618637
12.5	14	81	0.5	304.5153496
15	14	81	0.5	306.5144012
2.5	15	81	0.5	334.3093804
5	15	81	0.5	334.8302384
7.5	15	81	0.5	335.6957458
10	15	81	0.5	336.902136
12.5	15	81	0.5	338.4443514
15	15	81	0.5	340.3162191
2.5	16	81	0.5	368.2289281
5	16	81	0.5	368.7258373
7.5	16	81	0.5	369.5525432
10	16	81	0.5	370.7068781
12.5	16	81	0.5	372.1858896
15	16	81	0.5	373.9859022
2.5	17	81	0.5	401.7654443
5	17	81	0.5	402.2526446
7.5	17	81	0.5	403.0638244
10	17	81	0.5	404.1977586
12.5	17	81	0.5	405.6527393
15	17	81	0.5	407.4265693
2.5	18	81	0.5	434.9101723
5	18	81	0.5	435.3992918
7.5	18	81	0.5	436.2140166
10	18	81	0.5	437.3536172
12.5	18	81	0.5	438.8170321
15	18	81	0.5	440.6028195
2.5	19	81	0.5	467.6803765
5	19	81	0.5	468.1812314
7.5	19	81	0.5	469.0156272
10	19	81	0.5	470.1829865
12.5	19	81	0.5	471.6824306
15	19	81	0.5	473.5127044
2.5	20	81	0.5	500.1046133
5	20	81	0.5	500.625781
7.5	20	81	0.5	501.4939394
10	20	81	0.5	502.7083633
12.5	20	81	0.5	504.2679505
15	20	81	0.5	506.1711312
2.5	3	83.5	0.5	21.84342219
2.5	4	83.5	0.5	29.82840486
5	4	83.5	0.5	35.39479958
2.5	5	83.5	0.5	45.01977183
5	5	83.5	0.5	50.72822028
2.5	6	83.5	0.5	62.92708693
5	6	83.5	0.5	64.41942978
7.5	6	83.5	0.5	70.23838366
10	6	83.5	0.5	71.04597704
2.5	7	83.5	0.5	84.00313835
5	7	83.5	0.5	85.79395608
7.5	7	83.5	0.5	87.96105562
10	7	83.5	0.5	92.89332942
12.5	7	83.5	0.5	92.96556863
2.5	8	83.5	0.5	108.2568035
5	8	83.5	0.5	109.7958114
7.5	8	83.5	0.5	111.9958683
10	8	83.5	0.5	111.8744358
12.5	8	83.5	0.5	119.2233037
15	8	83.5	0.5	120.3567048
2.5	9	83.5	0.5	135.5887584
5	9	83.5	0.5	136.8354674
7.5	9	83.5	0.5	138.6348723
10	9	83.5	0.5	141.5558555
12.5	9	83.5	0.5	140.3664497
15	9	83.5	0.5	148.1524828
2.5	10	83.5	0.5	165.7246219
5	10	83.5	0.5	166.7479929
7.5	10	83.5	0.5	168.4142334
10	10	83.5	0.5	170.3694988
12.5	10	83.5	0.5	174.2528717
15	10	83.5	0.5	178.081172
2.5	11	83.5	0.5	198.1185288
5	11	83.5	0.5	198.9697769
7.5	11	83.5	0.5	200.3659176
10	11	83.5	0.5	202.2757843
12.5	11	83.5	0.5	204.2640698
15	11	83.5	0.5	209.1582265
2.5	12	83.5	0.5	232.0293824
5	12	83.5	0.5	232.750088
7.5	12	83.5	0.5	233.9381107
10	12	83.5	0.5	235.5749297
12.5	12	83.5	0.5	237.2749358
15	12	83.5	0.5	239.5968284
2.5	13	83.5	0.5	266.7283919
5	13	83.5	0.5	267.3533815
7.5	13	83.5	0.5	268.3872995
10	13	83.5	0.5	269.8191025
12.5	13	83.5	0.5	271.6343422
15	13	83.5	0.5	273.3463768
2.5	14	83.5	0.5	301.660292
5	14	83.5	0.5	302.218088
7.5	14	83.5	0.5	303.1431787
10	14	83.5	0.5	304.42897
12.5	14	83.5	0.5	306.0667129
15	14	83.5	0.5	308.0459024
2.5	15	83.5	0.5	336.4779875
5	15	83.5	0.5	336.9912785
7.5	15	83.5	0.5	337.8440735
10	15	83.5	0.5	339.0324598
12.5	15	83.5	0.5	340.5511856
15	15	83.5	0.5	342.3938489
2.5	16	83.5	0.5	370.9985213
5	16	83.5	0.5	371.4851536
7.5	16	83.5	0.5	372.2946515
10	16	83.5	0.5	373.4247331
12.5	16	83.5	0.5	374.8722983
15	16	83.5	0.5	376.6335034
2.5	17	83.5	0.5	405.1440552
5	17	83.5	0.5	405.6181944
7.5	17	83.5	0.5	406.4075497
10	17	83.5	0.5	407.5108189
12.5	17	83.5	0.5	408.9262
15	17	83.5	0.5	410.6513995
2.5	18	83.5	0.5	438.8961689
5	18	83.5	0.5	439.3693273
7.5	18	83.5	0.5	440.1574268
10	18	83.5	0.5	441.2597097
12.5	18	83.5	0.5	442.6750912
15	18	83.5	0.5	444.4021267
2.5	19	83.5	0.5	472.2669573
5	19	83.5	0.5	472.7487886
7.5	19	83.5	0.5	473.5515001
10	19	83.5	0.5	474.6745551
12.5	19	83.5	0.5	476.1171485
15	19	83.5	0.5	477.8781483
2.5	20	83.5	0.5	505.2825015
5	20	83.5	0.5	505.7813772
7.5	20	83.5	0.5	506.6124675
10	20	83.5	0.5	507.7751834
12.5	20	83.5	0.5	509.2686286
15	20	83.5	0.5	511.0915252
2.5	3	86	0.5	21.84378448
2.5	4	86	0.5	29.82350711
5	4	86	0.5	35.39549555
2.5	5	86	0.5	45.01983931
5	5	86	0.5	50.73843247
2.5	6	86	0.5	62.92708935
5	6	86	0.5	64.39074613
7.5	6	86	0.5	70.24679435
10	6	86	0.5	71.06606972
2.5	7	86	0.5	84.00331365
5	7	86	0.5	85.79449664
7.5	7	86	0.5	87.89580557
10	7	86	0.5	92.90032599
12.5	7	86	0.5	93.00970667
2.5	8	86	0.5	108.2598649
5	8	86	0.5	109.7991244
7.5	8	86	0.5	112.0003367
10	8	86	0.5	111.8762864
12.5	8	86	0.5	119.1767845
15	8	86	0.5	120.3507143
2.5	9	86	0.5	135.6112102
5	9	86	0.5	136.8586815
7.5	9	86	0.5	138.6597761
10	9	86	0.5	141.4923
12.5	9	86	0.5	140.3895072
15	9	86	0.5	148.1550319
2.5	10	86	0.5	165.8180037
5	10	86	0.5	166.8426293
7.5	10	86	0.5	168.5108262
10	10	86	0.5	170.4693551
12.5	10	86	0.5	174.2459841
15	10	86	0.5	178.0473346
2.5	11	86	0.5	198.3808252
5	11	86	0.5	199.2331837
7.5	11	86	0.5	200.6310041
10	11	86	0.5	202.5428736
12.5	11	86	0.5	204.5349388
15	11	86	0.5	209.3170038
2.5	12	86	0.5	232.5867553
5	12	86	0.5	233.3074766
7.5	12	86	0.5	234.4953597
10	12	86	0.5	236.1316436
12.5	12	86	0.5	237.833037
15	12	86	0.5	240.1540762
2.5	13	86	0.5	267.7003469
5	13	86	0.5	268.3234907
7.5	13	86	0.5	269.3541918
10	13	86	0.5	270.7812011
12.5	13	86	0.5	272.5897948
15	13	86	0.5	274.2989174
2.5	14	86	0.5	303.1362566
5	14	86	0.5	303.6899344
7.5	14	86	0.5	304.6080464
10	14	86	0.5	305.8838308
12.5	14	86	0.5	307.5083122
15	14	86	0.5	309.4707126
2.5	15	86	0.5	338.5135138
5	15	86	0.5	339.0202506
7.5	15	86	0.5	339.8620281
10	15	86	0.5	341.034797
12.5	15	86	0.5	342.5331228
15	15	86	0.5	344.3503848
2.5	16	86	0.5	373.6223569
5	16	86	0.5	374.0999326
7.5	16	86	0.5	374.8942607
10	16	86	0.5	376.0029504
12.5	16	86	0.5	377.4227591
15	16	86	0.5	379.149677
2.5	17	86	0.5	408.3671451
5	17	86	0.5	408.8296638
7.5	17	86	0.5	409.5995959
10	17	86	0.5	410.675561
12.5	17	86	0.5	412.0556586
15	17	86	0.5	413.7374883
2.5	18	86	0.5	442.7188113
5	18	86	0.5	443.1776907
7.5	18	86	0.5	443.9419617
10	18	86	0.5	445.0108282
12.5	18	86	0.5	446.3831633
15	18	86	0.5	448.0574914
2.5	19	86	0.5	476.6835798
5	19	86	0.5	477.1483361
7.5	19	86	0.5	477.9225955
10	19	86	0.5	479.0058367
12.5	19	86	0.5	480.3972906
15	19	86	0.5	482.0958947
2.5	20	86	0.5	510.2845879
5	20	86	0.5	510.7634153
7.5	20	86	0.5	511.5611482
10	20	86	0.5	512.6772888
12.5	20	86	0.5	514.1110824
15	20	86	0.5	515.8614564
2.5	3	91	0.5	21.84479542
2.5	4	91	0.5	29.81482238
5	4	91	0.5	35.39573717
2.5	5	91	0.5	45.0199598
5	5	91	0.5	50.75679639
2.5	6	91	0.5	62.92709172
5	6	91	0.5	64.3386838
7.5	6	91	0.5	70.26784944
10	6	91	0.5	71.10352829
2.5	7	91	0.5	84.00351724
5	7	91	0.5	85.7953524
7.5	7	91	0.5	87.77464642
10	7	91	0.5	92.91437458
12.5	7	91	0.5	93.28128317
2.5	8	91	0.5	108.2638711
5	8	91	0.5	109.8034854
7.5	8	91	0.5	112.0066786
10	8	91	0.5	111.8777555
12.5	8	91	0.5	119.0484044
15	8	91	0.5	120.4912758
2.5	9	91	0.5	135.6432434
5	9	91	0.5	136.891907
7.5	9	91	0.5	138.6958378
10	9	91	0.5	141.3584256
12.5	9	91	0.5	140.4216131
15	9	91	0.5	148.1445718
2.5	10	91	0.5	165.9604263
5	10	91	0.5	166.9872298
7.5	10	91	0.5	168.6588516
10	10	91	0.5	170.6231986
12.5	10	91	0.5	174.1916401
15	10	91	0.5	177.940451
2.5	11	91	0.5	198.8029524
5	11	91	0.5	199.6575777
7.5	11	91	0.5	201.0588946
10	11	91	0.5	202.9750832
12.5	11	91	0.5	204.9746853
15	11	91	0.5	209.5329071
2.5	12	91	0.5	233.5233971
5	12	91	0.5	234.2448401
7.5	12	91	0.5	235.4336389
10	12	91	0.5	237.0706152
12.5	12	91	0.5	238.7761683
15	12	91	0.5	241.0981633
2.5	13	91	0.5	269.3897775
5	13	91	0.5	270.010605
7.5	13	91	0.5	271.0371951
10	13	91	0.5	272.4579323
12.5	13	91	0.5	274.2576004
15	13	91	0.5	275.9642865
2.5	14	91	0.5	305.7682575
5	14	91	0.5	306.3156892
7.5	14	91	0.5	307.2231848
10	14	91	0.5	308.4836799
12.5	14	91	0.5	310.0877906
15	14	91	0.5	312.0242416
2.5	15	91	0.5	342.213296
5	15	91	0.5	342.7094695
7.5	15	91	0.5	343.5334725
10	15	91	0.5	344.6810083
12.5	15	91	0.5	346.1463095
15	15	91	0.5	347.9223519
2.5	16	91	0.5	378.4597106
5	16	91	0.5	378.9222581
7.5	16	91	0.5	379.6914012
10	16	91	0.5	380.7645489
12.5	16	91	0.5	382.1381919
15	16	91	0.5	383.8080037
2.5	17	91	0.5	414.3730425
5	17	91	0.5	414.815969
7.5	17	91	0.5	415.5531405
10	17	91	0.5	416.5830236
12.5	17	91	0.5	417.9035199
15	17	91	0.5	419.5120037
2.5	18	91	0.5	449.900023
5	18	91	0.5	450.334605
7.5	18	91	0.5	451.0583114
10	18	91	0.5	452.0702512
12.5	18	91	0.5	453.369184
15	18	91	0.5	454.9535204
2.5	19	91	0.5	485.0329697
5	19	91	0.5	485.4685114
7.5	19	91	0.5	486.1940622
10	19	91	0.5	487.2090854
12.5	19	91	0.5	488.5128102
15	19	91	0.5	490.1042085
2.5	20	91	0.5	519.7876518
5	20	91	0.5	520.2320625
7.5	20	91	0.5	520.9724892
10	20	91	0.5	522.0085274
12.5	20	91	0.5	523.3395743
15	20	91	0.5	524.9647898
2.5	3	93.5	0.5	21.84487371
2.5	4	93.5	0.5	29.8109634
5	4	93.5	0.5	35.39425251
2.5	5	93.5	0.5	45.02001368
5	5	93.5	0.5	50.76506208
2.5	6	93.5	0.5	62.92709226
5	6	93.5	0.5	64.31504258
7.5	6	93.5	0.5	70.27783343
10	6	93.5	0.5	71.12114988
2.5	7	93.5	0.5	84.00357433
5	7	93.5	0.5	85.79570289
7.5	7	93.5	0.5	87.71845187
10	7	93.5	0.5	92.92136101
12.5	7	93.5	0.5	93.29440789
2.5	8	93.5	0.5	108.2651544
5	8	93.5	0.5	109.8048914
7.5	8	93.5	0.5	112.0089424
10	8	93.5	0.5	111.877754
12.5	8	93.5	0.5	119.0349127
15	8	93.5	0.5	120.1449042
2.5	9	93.5	0.5	135.654512
5	9	93.5	0.5	136.9036346
7.5	9	93.5	0.5	138.708756
10	9	93.5	0.5	141.2903904
12.5	9	93.5	0.5	140.4324748
15	9	93.5	0.5	148.1342299
2.5	10	93.5	0.5	166.0141939
5	10	93.5	0.5	167.041925
7.5	10	93.5	0.5	168.715016
10	10	93.5	0.5	170.6819283
12.5	10	93.5	0.5	174.1491544
15	10	93.5	0.5	177.8694107
2.5	11	93.5	0.5	198.9715037
5	11	93.5	0.5	199.8272328
7.5	11	93.5	0.5	201.230275
10	11	93.5	0.5	203.1486439
12.5	11	93.5	0.5	205.1518887
15	11	93.5	0.5	209.5989933
2.5	12	93.5	0.5	233.9145842
5	12	93.5	0.5	234.636625
7.5	12	93.5	0.5	235.8262961
10	12	93.5	0.5	237.4642397
12.5	12	93.5	0.5	239.1723265
15	12	93.5	0.5	241.495744
2.5	13	93.5	0.5	270.1206647
5	13	93.5	0.5	270.7408743
7.5	13	93.5	0.5	271.766323
10	13	93.5	0.5	273.1852327
12.5	13	93.5	0.5	274.9821675
15	13	93.5	0.5	276.6889423
2.5	14	93.5	0.5	306.9378716
5	14	93.5	0.5	307.4829992
7.5	14	93.5	0.5	308.3865619
10	14	93.5	0.5	309.6413588
12.5	14	93.5	0.5	311.2378217
15	14	93.5	0.5	313.1644491
2.5	15	93.5	0.5	343.8907178
5	15	93.5	0.5	344.3826771
7.5	15	93.5	0.5	345.1995804
10	15	93.5	0.5	346.3370187
12.5	15	93.5	0.5	347.7890734
15	15	93.5	0.5	349.5485349
2.5	16	93.5	0.5	380.6859047
5	16	93.5	0.5	381.142242
7.5	16	93.5	0.5	381.9009722
10	16	93.5	0.5	382.9594123
12.5	16	93.5	0.5	384.31393
15	16	93.5	0.5	385.96005
2.5	17	93.5	0.5	417.1681659
5	17	93.5	0.5	417.6028427
7.5	17	93.5	0.5	418.3262142
10	17	93.5	0.5	419.3366745
12.5	17	93.5	0.5	420.6320292
15	17	93.5	0.5	422.20954
2.5	18	93.5	0.5	453.2707225
5	18	93.5	0.5	453.6949625
7.5	18	93.5	0.5	454.4013961
10	18	93.5	0.5	455.3890814
12.5	18	93.5	0.5	456.6567136
15	18	93.5	0.5	458.2026327
2.5	19	93.5	0.5	488.9778377
5	19	93.5	0.5	489.4008641
7.5	19	93.5	0.5	490.1055388
10	19	93.5	0.5	491.0913028
12.5	19	93.5	0.5	492.357362
15	19	93.5	0.5	493.9026716
2.5	20	93.5	0.5	524.3008218
5	20	93.5	0.5	524.730431
7.5	20	93.5	0.5	525.4461972
10	20	93.5	0.5	526.447733
12.5	20	93.5	0.5	527.7344678
15	20	93.5	0.5	529.3056169
2.5	3	88.5	0.5	21.84424263
2.5	4	88.5	0.5	29.81899238
5	4	88.5	0.5	35.38947812
2.5	5	88.5	0.5	45.01990182
5	5	88.5	0.5	50.7479379
2.5	6	88.5	0.5	62.92709083
5	6	88.5	0.5	64.36387641
7.5	6	88.5	0.5	70.25778644
10	6	88.5	0.5	71.08493143
2.5	7	88.5	0.5	84.00343426
5	7	88.5	0.5	85.7949555
7.5	7	88.5	0.5	87.83371649
10	7	88.5	0.5	92.90735213
12.5	7	88.5	0.5	93.24410598
2.5	8	88.5	0.5	108.2621562
5	8	88.5	0.5	109.8016143
7.5	8	88.5	0.5	112.0038663
10	8	88.5	0.5	111.8773206
12.5	8	88.5	0.5	119.1504595
15	8	88.5	0.5	120.3255188
2.5	9	88.5	0.5	135.629059
5	9	88.5	0.5	136.8771769
7.5	9	88.5	0.5	138.6797724
10	9	88.5	0.5	141.4265241
12.5	9	88.5	0.5	140.4075598
15	9	88.5	0.5	148.151898
2.5	10	88.5	0.5	165.8957495
5	10	88.5	0.5	166.9215191
7.5	10	88.5	0.5	168.5915105
10	10	88.5	0.5	170.5530659
12.5	10	88.5	0.5	174.2246747
15	10	88.5	0.5	177.9996905
2.5	11	88.5	0.5	198.6074209
5	11	88.5	0.5	199.4609152
7.5	11	88.5	0.5	200.8604784
10	11	88.5	0.5	202.774481
12.5	11	88.5	0.5	204.7703405
15	11	88.5	0.5	209.4403116
2.5	12	88.5	0.5	233.0826839
5	12	88.5	0.5	233.8036709
7.5	12	88.5	0.5	234.991846
10	12	88.5	0.5	236.6282297
12.5	12	88.5	0.5	238.3315158
15	12	88.5	0.5	240.6526595
2.5	13	88.5	0.5	268.5851665
5	13	88.5	0.5	269.2069494
7.5	13	88.5	0.5	270.2352522
10	13	88.5	0.5	271.6586356
12.5	13	88.5	0.5	273.4621202
15	13	88.5	0.5	275.1695296
2.5	14	88.5	0.5	304.503256
5	14	88.5	0.5	305.0535105
7.5	14	88.5	0.5	305.9658103
10	14	88.5	0.5	307.2332368
12.5	14	88.5	0.5	308.8466038
15	14	88.5	0.5	310.7948764
2.5	15	88.5	0.5	340.4230366
5	15	88.5	0.5	340.9241042
7.5	15	88.5	0.5	341.7563457
10	15	88.5	0.5	342.9155838
12.5	15	88.5	0.5	344.3962125
15	15	88.5	0.5	346.1914038
2.5	16	88.5	0.5	376.1072566
5	16	88.5	0.5	376.5768468
7.5	16	88.5	0.5	377.3577945
10	16	88.5	0.5	378.4476059
12.5	16	88.5	0.5	379.8429019
15	16	88.5	0.5	381.5395112
2.5	17	88.5	0.5	411.4413696
5	17	88.5	0.5	411.893534
7.5	17	88.5	0.5	412.6461543
10	17	88.5	0.5	413.6977728
12.5	17	88.5	0.5	415.0463894
15	17	88.5	0.5	416.6894919
2.5	18	88.5	0.5	446.3846867
5	18	88.5	0.5	446.8307653
7.5	18	88.5	0.5	447.5736682
10	18	88.5	0.5	448.6125534
12.5	18	88.5	0.5	449.9462412
15	18	88.5	0.5	451.5732052
2.5	19	88.5	0.5	480.9368434
5	19	88.5	0.5	481.3862372
7.5	19	88.5	0.5	482.1348874
10	19	88.5	0.5	483.1822711
12.5	19	88.5	0.5	484.5276277
15	19	88.5	0.5	486.1699259
2.5	20	88.5	0.5	515.117546
5	20	88.5	0.5	515.578296
7.5	20	88.5	0.5	516.3459352
10	20	88.5	0.5	517.4200245
12.5	20	88.5	0.5	518.7999026
15	20	88.5	0.5	520.4846376
2.5	3	96	0.5	21.84652475
2.5	4	96	0.5	29.80738571
5	4	96	0.5	35.40099276
2.5	5	96	0.5	45.02006382
5	5	96	0.5	50.77278401
2.5	6	96	0.5	62.92709259
5	6	96	0.5	64.29283733
7.5	6	96	0.5	70.28714798
10	6	96	0.5	71.135958
2.5	7	96	0.5	84.00361361
5	7	96	0.5	85.7960165
7.5	7	96	0.5	87.66499084
10	7	96	0.5	92.92828177
12.5	7	96	0.5	93.16540595
2.5	8	96	0.5	108.2661147
5	8	96	0.5	109.8059478
7.5	8	96	0.5	112.0107844
10	8	96	0.5	111.8774387
12.5	8	96	0.5	119.023516
15	8	96	0.5	120.1308905
2.5	9	96	0.5	135.6634621
5	9	96	0.5	136.9129694
7.5	9	96	0.5	138.7191552
10	9	96	0.5	141.2223829
12.5	9	96	0.5	140.4407941
15	9	96	0.5	148.1217941
2.5	10	96	0.5	166.0588657
5	10	96	0.5	167.0874236
7.5	10	96	0.5	168.7618298
10	10	96	0.5	170.7310927
12.5	10	96	0.5	174.0991189
15	10	96	0.5	177.7905338
2.5	11	96	0.5	199.1166607
5	11	96	0.5	199.9734508
7.5	11	96	0.5	201.3781616
10	11	96	0.5	203.2986618
12.5	11	96	0.5	205.3054151
15	11	96	0.5	209.642274
2.5	12	96	0.5	234.2614281
5	12	96	0.5	234.9841676
7.5	12	96	0.5	236.1748916
10	12	96	0.5	237.8140795
12.5	12	96	0.5	239.5248784
15	12	96	0.5	241.8501453
2.5	13	96	0.5	270.783889
5	13	96	0.5	271.4037597
7.5	13	96	0.5	272.4285406
10	13	96	0.5	273.846303
12.5	13	96	0.5	275.6414079
15	13	96	0.5	277.348932
2.5	14	96	0.5	308.0183683
5	14	96	0.5	308.5616394
7.5	14	96	0.5	309.4620213
